3643;5878;2102
3644;5879;2103
3645;5883;2104
3646;5883;2105
3647;5883;2106
3648;5884;2107
3650;5886;6409
3651;5887;6409
3652;5889;6409
3653;5890;6409
3654;5891;1216
3655;5891;2109
3656;5891;2110
3657;5892;253
3658;5893;253
3659;5894;253
3660;5895;1216
3661;5895;6409
3662;5896;1216
3663;5896;6409
3664;5897;1216
3665;5897;6409
3666;5899;2111
3667;5900;2111
3668;5901;2112
3669;5903;2113
3670;5904;681
3672;5906;2114
3673;5907;1558
3674;5910;876
3675;5911;876
3677;5913;2116
3678;5914;2117
3679;5915;2118
3680;5916;316
3681;5917;2119
3682;5917;2120
3683;5917;2121
3684;5918;216
3685;5919;682
3686;5920;6409
3687;5921;2122
3688;5921;2123
3689;5922;2124
3690;5922;1488
3691;5923;2125
3692;5924;316
3695;5926;2128
3696;5927;2128
3697;5928;2128
3698;5929;2129
3699;5930;681
3700;5931;802
3701;5933;1080
3702;5934;2130
3703;5935;2131
3704;5936;205
3705;5937;1690
3706;5939;2132
3707;5940;2133
3708;5941;6409
3709;5942;2134
3711;5943;6409
3712;5944;253
3713;5944;6409
3714;5945;542
3715;5946;2135
3716;5947;2136
3717;5948;1041
3718;5949;2137
3719;5950;1041
3720;5951;2138
3721;5952;1044
3722;5953;2139
3723;5954;2140
3724;5955;2141
3725;5956;2141
3726;5957;2142
3727;5958;216
3728;5959;216
3729;5960;216
3730;5961;2143
3731;5962;2144
3732;5963;2145
3733;5964;6409
3734;5966;2146
3735;5967;2147
3736;5968;2147
3737;5969;2148
3738;5970;2148
3739;5970;2149
3740;5971;2148
3741;5972;2150
3742;5972;2151
3743;5973;2150
3744;5973;2151
3745;5974;204
3746;5975;1018
3747;5976;223
3748;5977;2152
3749;5977;2153
3750;5978;2154
3751;5980;2155
3752;5981;2156
3753;5982;576
3754;5983;1044
3755;5983;2157
3756;5984;681
3757;5985;2158
3758;5986;2154
3759;5987;2159
3760;5988;2160
3761;5989;2161
3762;5990;885
3763;5991;2162
3764;5992;2163
3765;5993;6409
3766;5994;1916
3767;5995;2164
3768;5996;2165
3769;5997;2166
3774;6000;2170
3775;6001;6409
3776;6002;2171
3777;6003;2172
3778;6004;2173
3779;6005;2174
3780;6006;163
3781;6007;1044
3782;6007;2175
3783;6008;2176
3784;6011;6409
3785;6012;2177
3786;6013;263
3787;6014;2178
3788;6015;6409
3789;6016;2179
3790;6017;995
3791;6018;6409
3792;6019;6409
3793;6020;2180
3794;6022;6409
3795;6022;2181
3796;6023;2182
3797;6024;2183
3798;6026;2184
3799;6028;613
3800;6031;2185
3801;6032;6409
3802;6033;1454
3803;6034;6409
3804;6034;2186
3805;6035;2187
3806;6036;2188
3807;6036;2189
3808;6036;2190
3809;6037;2191
3810;6038;2192
3813;6040;2194
3814;6040;2195
3816;6042;1044
3817;6043;2196
3818;6044;903
3819;6045;903
3820;6047;6409
3821;6048;6409
3822;6049;6409
3823;6050;6409
3824;6051;2197
3825;6052;6409
3826;6053;6409
3827;6056;2198
3828;6057;2199
3829;6058;2200
3830;6059;2201
3831;6060;2202
3832;6061;261
3833;6062;6409
3834;6062;2203
3835;6063;2204
3836;6064;2205
3837;6065;2205
3838;6066;903
3839;6067;6409
3840;6068;2206
9164;5905;682
9167;5925;5422
11904;5862;6518
11905;5863;6518
11906;5864;6518
11907;5865;6518
3841;6070;2207
3842;6071;6409
3843;6073;6409
3844;6074;6409
3845;6075;2208
3846;6077;833
3847;6078;2209
3848;6079;2210
3849;6080;1430
3850;6081;793
3851;6082;2211
3852;6084;216
3854;6089;2213
3855;6090;2214
3856;6091;2215
3857;6092;2216
12216;12972;1510
12217;6041;6599
12371;5885;6641
3858;6093;254
3859;6094;1952
3860;6095;215
3861;6096;216
3862;6097;2217
3863;6098;216
3864;6099;6409
3865;6100;2218
3866;6101;216
3867;6102;2219
3868;6103;2220
3869;6104;2221
3870;6105;2222
3871;6109;793
3872;6110;880
13233;5999;6409
13234;5998;6409
13761;14251;6451
13869;5912;5984
14489;14994;7419
3873;6111;2223
3874;6112;2224
3875;6113;2225
3876;6114;992
3877;6115;2226
3878;6118;1760
3879;6119;1760
3880;6120;2227
3881;6120;2228
3882;6121;2229
3883;6122;2230
3884;6123;2231
3885;6124;2232
3886;6125;2233
3887;6126;2234
3888;6128;2235
3889;6129;2236
3890;6133;63
3891;6134;2237
3892;6135;225
3893;6136;225
3894;6137;18
3895;6138;18
3896;6139;274
3897;6140;274
3898;6141;274
3899;6142;274
3900;6143;274
3901;6144;274
3902;6145;274
3903;6146;167
3904;6147;167
3905;6148;167
3906;6149;167
3907;6150;1635
3908;6151;2238
3909;6152;222
3910;6154;203
3911;6155;2239
3912;6156;1943
3913;6157;1932
3914;6158;2240
3915;6159;1716
3916;6160;429
3917;6161;1639
3918;6162;1721
3919;6163;54
3920;6164;2241
3921;6165;1480
3922;6166;1480
3923;6167;1480
3924;6168;1480
3925;6169;1480
3926;6170;1480
3927;6171;1811
3928;6172;1613
3929;6173;54
3930;6174;54
3931;6175;1717
3932;6176;1716
3933;6177;1716
3934;6178;203
3935;6179;1716
3937;6181;1716
3938;6182;1716
3939;6183;1480
3940;6184;1480
3941;6185;1480
3942;6186;2243
3943;6187;2244
3944;6188;1716
3945;6189;1525
3946;6190;1715
3947;6191;2245
3948;6192;1812
3949;6193;1717
3950;6194;1480
3951;6195;1862
3952;6196;1717
3953;6197;408
3954;6198;2246
3955;6199;1480
3956;6200;2247
3957;6201;489
3958;6202;2213
3959;6203;2248
3960;6204;535
3961;6205;406
3962;6206;2249
3963;6207;2249
3964;6208;533
3965;6209;225
3967;6211;2251
3969;6213;2103
3970;6214;489
3971;6215;2253
3972;6216;1716
3973;6217;2254
3974;6218;1630
3975;6219;2244
3976;6221;12
3977;6222;12
3978;6223;12
3979;6224;12
3980;6225;12
3981;6226;12
3982;6227;12
3983;6228;12
3984;6229;12
3985;6230;163
3986;6231;12
3987;6232;15
3988;6233;15
3989;6234;15
3990;6235;15
3991;6236;15
3993;6238;50
3994;6239;12
3995;6240;12
3996;6242;12
3997;6243;12
3998;6244;12
3999;6245;15
4000;6246;15
4001;6247;15
4002;6248;168
4003;6249;168
4004;6250;168
4005;6251;168
4006;6252;168
4007;6254;205
4008;6255;205
4009;6256;245
4010;6257;205
4011;6258;205
4012;6259;535
4013;6260;271
4014;6261;2255
4015;6273;253
4016;6274;12
4017;6275;12
4018;6276;2237
4019;6277;6409
4020;6279;2256
4021;6282;2257
4022;6283;2257
4023;6284;6409
4024;6285;6409
4025;6286;6409
4026;6287;966
4027;6288;966
4028;6289;2258
4029;6290;2258
4030;6291;2258
4031;6292;2259
4032;6293;2260
4033;6294;2260
4034;6295;2261
4035;6296;2261
4036;6297;2261
4037;6298;2262
4038;6299;2262
4039;6301;2263
4040;6302;2263
4041;6303;2264
4042;6305;2265
4043;6307;791
4044;6308;2266
4045;6312;1601
4046;6312;1602
4047;6313;6409
4048;6315;2267
4049;6317;2268
4050;6318;2269
4051;6320;2270
4052;6322;2271
4053;6324;2272
4054;6325;1666
4055;6326;747
4056;6327;2273
4057;6332;2274
4059;6335;2276
4060;6335;2277
4061;6336;2278
4062;6340;2279
4063;6340;2280
4064;6341;2279
4065;6341;2280
4066;6362;2271
4073;6370;2281
4074;6371;2282
4075;6374;2283
4076;6375;2284
4077;6376;2285
4078;6377;2286
4079;6378;2287
4080;6379;2288
9212;6334;5443
9606;6180;5333
11527;8562;6409
4322;6648;2447
4326;6650;2449
4327;6653;2450
4328;6655;2451
4329;6655;2452
4330;6658;960
4331;6659;1037
4332;6659;1038
4333;6660;1037
4334;6660;1038
4335;6661;1037
4336;6661;1038
4337;6662;1037
12366;6649;2447
4338;6662;1038
4339;6663;1037
4340;6663;1038
4341;6664;1037
4342;6664;1038
4343;6665;1037
4344;6665;1038
4345;6666;1037
4346;6666;1038
4347;6667;1037
4348;6667;1038
4349;6668;2453
4350;6669;2454
4351;6670;2455
4352;6672;2455
4353;6673;2456
13336;3208;7026
13421;6237;7051
14366;6367;7376
14367;6367;7231
14368;6367;7232
14369;6368;7376
14370;6368;7231
14371;6368;7232
4354;6673;2457
4355;6674;2456
4356;6674;2457
4357;6675;2456
4358;6675;2457
4359;6676;2458
4360;6677;611
4361;6682;2459
4362;6683;1039
4363;6684;1274
4364;6685;2460
4365;6686;2461
4366;6687;2462
4367;6687;2463
4368;6688;2462
4369;6688;2463
4370;6692;2456
4371;6692;2457
4372;6693;2464
4373;6693;2465
4374;6693;2466
4375;6694;2467
4376;6694;2468
4377;6695;2467
4378;6695;2468
4379;6697;1364
4380;6697;2469
4381;6698;1364
4382;6698;2469
4383;6699;1364
4384;6699;2469
4385;6700;1364
4386;6700;2469
4387;6702;2470
4388;6702;2471
4389;6703;2472
4390;6703;2473
4391;6706;2474
4393;6708;2476
4394;6710;2477
4395;6711;2478
4396;6716;2479
4397;6717;2480
4398;6717;2479
4399;6718;2481
4400;6718;2482
4401;6719;2482
4402;6721;2483
4403;6736;2484
4404;6737;2485
4405;6737;2486
4406;6738;2487
4407;6742;2488
4408;6744;2488
4409;6745;2488
4411;6757;2490
4412;6758;2491
4413;6759;2492
4414;6759;2493
4415;6762;2494
4416;6763;2495
4417;6764;2496
4418;6765;747
4419;6766;2497
4421;6768;2499
4422;6769;2500
4423;6770;2501
4424;6772;2487
4425;6774;1409
4426;6775;2502
4427;6776;2502
4428;6781;2503
4429;6781;2504
4430;6782;2503
4431;6782;2504
4432;6783;2503
4433;6783;2504
4434;6785;2505
4435;6786;2506
4436;6787;2503
4437;6787;2504
4438;6788;2507
4439;6789;2508
4440;6789;2509
4441;6791;2510
4442;6791;2511
4443;6792;2512
4444;6793;2513
4445;6795;1263
4446;6796;1263
4447;6797;2485
4448;6797;2514
4449;6798;2515
4450;6798;2516
4451;6799;2517
4452;6800;2518
4453;6803;2519
4454;6804;2520
4455;6804;2521
4456;6806;2522
4457;6807;2523
4458;6808;753
4459;6808;2524
4460;6808;755
4461;6809;2525
4462;6812;2526
4463;6813;755
4464;6814;2527
4465;6814;2528
4466;6814;2529
4467;6815;2530
4468;6815;2531
4469;6816;2532
4470;6817;2533
4471;6817;2534
4472;6818;2535
4473;6819;2508
4474;6819;2509
4475;6820;2536
4476;6821;2537
4477;6824;2538
4478;6826;2539
4479;6827;2540
4480;6827;1866
4481;6827;2541
4482;6828;2542
4483;6828;2543
4484;6828;2544
4485;6830;2545
4486;6833;2539
4487;6834;2546
4488;6836;2547
4489;6840;2548
4490;6840;2549
4492;6841;2551
4493;6843;2552
4494;6844;2553
4495;6846;2554
4496;6847;2552
4497;6848;2555
4498;6849;2556
4499;6851;1748
4500;6852;2557
4501;6852;2558
4502;6853;1414
4503;6854;2559
4504;6854;2560
4505;6855;2561
4506;6856;2562
4507;6856;2563
4508;6857;2562
4509;6857;2563
4510;6858;2564
4511;6859;2512
4512;6860;2565
4513;6861;2566
4514;6862;2567
4515;6863;6409
4516;6864;2569
4517;6865;2570
4518;6866;2571
4519;6868;2572
4520;6868;2573
4521;6869;2574
4522;6869;2575
4523;6870;2576
4524;6872;2574
4525;6872;2575
4526;6873;2577
4527;6873;2578
4530;6878;152
4533;6880;1900
4534;6881;2581
4535;6882;2582
4536;6883;2583
4537;6884;2584
4538;6885;2585
4539;6886;2586
4540;6887;2587
4541;6888;2588
4542;6888;2589
4543;6889;2590
4544;6890;2591
4545;6891;2592
4546;6892;2593
4547;6893;2594
4548;6894;2595
4549;6895;2596
4550;6896;2597
4551;6897;2598
4552;6898;2599
4553;6899;2600
4554;6900;2601
4555;6901;2602
4556;6902;2588
4557;6903;2603
4558;6904;2604
4559;6905;2605
4560;6907;2606
9380;6767;5548
9453;4176;5590
9454;11898;100
11640;13450;3587
4081;6383;2289
4082;6384;6524
4083;6384;2290
4084;6385;6524
4085;6385;1381
4086;6386;2291
4087;6387;2292
4088;6388;2293
4089;6389;2294
4090;6389;2295
4091;6390;2296
4092;6391;2297
4093;6394;2298
4094;6397;2299
4095;6397;2300
4096;6398;2301
4097;6400;2302
4098;6401;2303
12383;6879;6647
4099;6402;2304
4100;6403;2305
4101;6404;2306
4102;6406;2307
4103;6407;2308
4104;6407;2309
4105;6409;2310
4106;6409;2311
4107;6410;2312
4108;6410;2313
4109;6410;2314
4110;6411;2315
4111;6412;2316
4112;6413;2317
4113;6414;2318
4114;6415;1478
4115;6416;6409
13851;3944;7206
4116;6417;2319
4117;6420;2319
4118;6422;2319
4119;6427;2320
4120;6427;2321
4121;6430;2320
4122;6430;2321
4123;6432;2320
4124;6432;2321
4125;6433;2322
4126;6433;2314
4127;6434;2322
4128;6434;2314
4129;6435;2322
4130;6435;2314
4131;6437;2323
4132;6437;2324
4133;6437;2325
4134;6438;2326
4135;6444;2327
4136;6444;2328
4137;6444;2329
4138;6445;2327
4139;6445;2328
4140;6445;2329
4141;6454;2330
4142;6455;630
4143;6455;2331
4144;6457;769
4145;6458;2332
4148;6461;2334
4149;6461;2335
4150;6462;2334
4151;6462;2335
4152;6463;2336
4153;6463;2337
4154;6463;2338
4158;6465;2339
4159;6465;2340
4160;6465;2341
4161;6466;2342
4162;6467;2343
4163;6467;2344
4164;6469;1394
4165;6470;2345
4166;6470;2346
4167;6470;2347
4170;6473;2350
4171;6473;2351
4172;6474;2352
4173;6475;2353
4174;6475;2354
4175;6478;2355
4176;6480;2307
4177;6481;2356
4178;6483;769
4179;6484;2357
4180;6485;2357
4181;6486;2358
4182;6486;2359
4184;6492;2360
4185;6492;2361
4186;6496;2362
4187;6499;2363
4188;6500;2364
4189;6500;2365
4190;6501;2364
4191;6501;2365
4192;6503;1391
4193;6504;2366
4194;6505;2367
4195;6506;2368
4196;6506;2369
4197;6507;2370
4198;6507;2369
4199;6508;2371
4200;6508;2372
4201;6509;2373
4202;6510;2374
4203;6511;2375
4204;6512;1478
4205;6513;1478
4206;6514;2376
4207;6514;2377
4208;6515;2378
4209;6516;2304
4210;6517;2379
4211;6520;2380
4212;6520;2381
4214;6522;2383
4215;6523;2378
4216;6525;2384
4217;6526;2385
4218;6527;2386
4219;6528;1713
4220;6529;1713
4221;6530;1713
4222;6531;1713
4223;6532;1713
4224;6533;1713
4225;6534;1713
4226;6535;1713
4227;6536;1713
4229;6538;769
4230;6539;769
4231;6540;2388
4232;6541;1593
4233;6542;1593
4234;6543;1593
4235;6544;2389
4236;6545;2390
4237;6546;2391
4238;6546;2392
4239;6546;2393
4240;6547;2394
4241;6548;2394
4242;6549;2395
4243;6550;2394
4244;6552;2394
4245;6553;2394
4246;6554;2394
4247;6555;2394
4248;6556;2395
4249;6557;1204
4250;6562;2307
4251;6565;2307
4252;6566;2307
4253;6571;1338
4254;6571;1339
4255;6572;2356
4256;6573;2396
4257;6574;2397
4258;6574;2398
4259;6574;2399
4260;6577;2400
4261;6577;2401
4262;6578;2402
4263;6578;2403
4264;6579;2402
4265;6579;2403
4266;6580;2402
4267;6580;2403
4268;6589;2404
4269;6590;2405
4270;6591;2406
4271;6592;2407
4272;6592;2408
4273;6593;2409
4274;6595;2410
4275;6596;2411
4276;6596;2412
4277;6596;2413
4280;6604;2356
4281;6605;2356
4282;6606;2356
4283;6607;2416
4284;6607;2417
4285;6608;2418
4286;6608;2419
4287;6611;2420
4288;6612;2421
4289;6612;2422
4290;6613;2423
4291;6614;2424
4292;6615;2425
4293;6617;2426
4294;6619;2427
4295;6619;2428
4298;6628;2431
4299;6628;2432
4300;6629;2433
4301;6629;2434
4302;6630;2435
4303;6631;2436
4304;6631;2437
4305;6632;2438
4306;6632;2439
4307;6633;2440
4308;6634;1365
4309;6634;1366
4310;6635;2441
4311;6636;2442
4312;6637;2443
4313;6638;2442
4314;6639;1627
4315;6639;1424
4316;6639;2444
4317;6641;2445
4318;6644;605
4319;6645;496
4320;6647;2446
9126;11383;5390
9127;11383;5391
9128;12793;5392
9333;6459;3394
9334;6460;3394
9412;6599;3328
9416;6521;5570
11698;6627;3882
4561;6907;2607
4565;6910;2611
4566;6911;2612
4567;6912;2594
4568;6914;2597
4569;6915;2604
4570;6916;2598
4571;6917;2613
4572;6918;2614
4573;6919;2615
4574;6922;2594
4575;6923;2616
4576;6924;2617
4577;6925;2588
4578;6926;2582
4579;6927;2618
4580;6928;2619
4581;6929;2620
4582;6930;2621
12369;6537;1713
12402;6621;6653
4583;6931;2622
4584;6932;2623
4585;6934;2624
4586;6935;2625
4587;6936;2626
4588;6937;2627
4589;6938;2628
4590;6941;2611
4591;6943;2588
4592;6944;2629
4593;6945;2630
4594;6946;2631
4595;6947;2632
4596;6948;2633
4597;6950;2634
4598;6951;2635
4599;6952;2636
4600;6953;2637
13862;6472;4473
4601;6954;2638
4602;6958;2639
4603;6959;2610
4604;6960;2640
4605;6961;959
4606;6963;2641
4607;6966;2602
4608;6967;2642
4609;6968;2643
4610;6975;2644
4611;6977;2644
4612;6978;463
4613;6979;2645
4614;6980;941
4615;6984;2646
4616;6985;1495
4617;6986;205
4618;6986;1521
4619;6987;2647
4620;6987;2648
4621;6987;2649
4622;6988;2650
4623;6989;2651
4624;6990;2652
4625;6991;2653
4626;6992;2654
4627;6993;2655
4628;6994;2656
4630;6996;2647
4632;6998;2659
4633;6999;2660
4634;7000;2661
4635;7001;2662
4636;7002;2663
4637;7003;2664
4638;7004;2665
4639;7005;6409
4640;7006;2666
4641;7007;1919
4642;7008;2667
4643;7009;239
4644;7010;2668
4645;7011;2669
4646;7012;2670
4647;7013;2671
4648;7014;2672
4649;7015;2673
4650;7016;2674
4651;7017;2667
4652;7018;2675
4653;7020;2676
4654;7021;2677
4655;7022;2678
4656;7023;2679
4657;7024;2680
4658;7025;2681
4659;7026;542
4660;7028;2682
4661;7028;2683
4662;7029;236
4663;7030;236
4664;7031;236
4665;7032;236
4666;7033;236
4667;7034;236
4668;7035;236
4669;7036;236
4670;7037;236
4671;7038;236
4672;7039;236
4673;7040;236
4674;7041;236
4675;7042;236
4676;7043;236
4677;7044;236
4678;7045;236
4679;7046;236
4680;7047;236
4681;7048;236
4682;7049;236
4683;7050;236
4684;7051;236
4685;7052;236
4686;7053;236
4687;7054;236
4688;7055;236
4689;7056;236
4690;7057;236
4691;7058;236
4692;7059;236
4693;7060;236
4694;7061;236
4695;7062;221
4696;7063;221
4697;7064;221
4698;7065;221
4699;7067;221
4700;7068;221
4701;7069;221
4702;7070;221
4703;7071;221
4704;7072;2684
4705;7073;2684
4706;7074;2684
4707;7075;2684
4708;7076;2684
4709;7077;205
4710;7078;2685
4711;7079;62
4712;7080;46
4713;7081;46
4714;7082;46
4715;7083;42
4716;7084;42
4717;7085;42
4718;7086;2686
4719;7087;2686
4720;7088;2686
4721;7089;2686
4722;7090;2686
4723;7091;2686
4724;7092;60
4725;7093;60
4726;7094;60
4727;7095;60
4728;7096;60
4729;7097;60
4730;7098;60
4731;7099;60
4732;7100;60
4733;7101;60
4734;7102;60
4735;7103;60
4736;7104;60
4737;7105;60
4738;7106;60
4739;7107;60
4740;7108;60
4741;7110;727
4742;7111;2687
4743;7112;2247
4744;7113;1495
4745;7114;1717
4746;7115;1717
4747;7116;236
4748;7117;236
4749;7118;236
4750;7119;236
4751;7120;236
4752;7121;236
4753;7123;60
4754;7124;2688
4755;7124;2689
4756;7125;2690
4757;7126;2691
4758;7127;2692
4759;7128;2693
4760;7129;2694
4761;7129;2695
4762;7131;236
4763;7132;60
4764;7134;2696
4765;7135;2697
4766;7136;2698
4767;7137;2699
4768;7137;2700
4769;7138;2701
4770;7139;245
4771;7140;245
4772;7141;245
4773;7142;245
4774;7143;245
4775;7144;245
4776;7145;245
4777;7146;245
4778;7147;245
4779;7148;245
4780;7149;2702
4781;7150;2703
4782;7151;2703
4783;7152;2704
4784;7153;2705
4785;7153;2704
4786;7154;236
4787;7155;2706
4788;7156;2654
4789;7165;77
4790;7166;2707
4791;7166;2708
4792;7167;2709
4793;7168;245
4794;7169;2710
4795;7170;2711
4796;7171;2712
4797;7172;2713
4798;7176;2714
4799;7177;2715
4800;7178;2716
11938;13623;6534
11939;13623;4049
4801;7179;2717
4802;7180;1900
4803;7181;2718
4804;7182;2719
4805;7183;2720
4806;7183;2721
4807;7184;2089
4808;7185;1761
4809;7186;2089
4810;7187;2722
4811;7188;2723
4812;7189;2724
4813;7190;2725
4814;7191;2726
4815;7193;2727
4816;7194;2727
4817;7195;2728
4818;7196;2729
4819;7197;2730
4820;7198;2731
4821;7199;2732
4822;7199;2733
4823;7200;274
4824;7201;2734
4825;7202;2735
4826;7203;2736
4827;7204;2732
4828;7204;2733
4829;7205;2737
4830;7206;2738
4831;7207;2739
4832;7208;2740
4833;7209;2741
4834;7210;2742
4835;7211;2743
4836;7212;2744
4837;7213;2745
4838;7214;2746
13867;6997;879
4839;7215;2747
4840;7216;2748
4841;7217;2749
4842;7218;2724
4843;7219;2619
4844;7220;2750
4845;7221;216
4846;7222;2751
4847;7223;2752
4848;7231;6409
4849;7235;6409
4850;7236;2753
4851;7238;2754
4852;7239;2755
4853;7240;2755
4854;7241;2755
4855;7243;2756
4856;7244;2757
4857;7245;2623
4858;7246;2758
4859;7246;2759
4860;7247;2760
4861;7248;2761
4862;7249;208
4863;7251;2762
4864;7252;245
4865;7253;2763
4866;7254;2706
4867;7255;2667
4868;7256;2662
4869;7257;2764
4870;7258;2765
4871;7259;2766
4872;7260;2767
4873;7261;239
4874;7262;1939
4875;7263;2768
4876;7264;2769
4877;7265;2668
4878;7266;682
4879;7267;2770
4880;7268;2771
4881;7269;2772
4882;7270;15
4883;7271;100
4884;7272;100
4885;7273;100
4886;7274;100
4887;7275;2773
4888;7276;245
4889;7277;2774
4890;7278;384
4891;7284;2775
4892;7285;2775
4893;7291;2776
4894;7292;2712
4895;7293;1032
4896;7295;2777
4897;7298;2778
4898;7299;2779
4899;7302;2780
4900;7303;2781
4901;7304;2782
4902;7305;2783
4903;7306;2784
4904;7307;2785
4905;7308;2786
4906;7309;2787
4907;7310;2788
4908;7311;2789
4909;7312;2790
4910;7318;2791
4911;7319;2792
4912;7320;2793
4913;7325;2724
4914;7326;2724
4915;7327;2794
4916;7328;1236
4917;7329;2654
4918;7330;2795
4919;7331;519
4920;7332;2796
4921;7333;2797
4922;7334;2798
4923;7335;2799
4924;7336;2800
4925;7337;2801
4926;7338;2802
4927;7339;2803
4928;7340;2803
4929;7341;2799
4930;7342;2676
4931;7343;2804
4932;7344;2805
4933;7345;2806
4934;7346;2807
4935;7347;2808
4936;7348;2809
4937;7349;1703
4938;7350;2810
4939;7351;2811
4940;7352;2812
4941;7353;2813
4942;7354;2814
4943;7355;2815
4944;7356;966
4945;7356;2816
4946;7357;2793
4947;7358;2817
4948;7359;38
4949;7360;2818
4950;7361;2819
4951;7362;2045
4952;7363;1992
4953;7364;2820
4954;7364;1516
4955;7365;1018
4956;7366;2821
4957;7367;2791
4958;7368;2822
4959;7368;2823
4960;7368;2824
4961;7369;2825
4962;7370;2826
4963;7370;2827
4964;7371;2828
4965;7373;2829
4966;7374;2627
4967;7375;2830
4968;7376;2831
4969;7377;812
4970;7382;2832
4971;7383;6409
4972;7384;2833
4973;7385;2194
4974;7385;1555
4975;7386;2194
4976;7386;2195
4977;7387;2194
4978;7388;2834
4979;7392;2835
4980;7394;2836
4981;7395;2837
4982;7396;2838
4983;7397;2188
4984;7397;2189
4985;7397;2190
4986;7407;2839
4987;7408;1045
4988;7409;2840
4989;7410;2841
4990;7411;2842
4991;7413;2843
4992;7414;2844
4993;7415;2845
4994;7415;2846
4995;7415;2847
4996;7416;2848
4997;7416;2849
4998;7418;2850
4999;7420;2851
5000;7420;2852
5001;7427;2853
5002;7439;2230
5003;7440;2230
5004;7444;2854
5005;7445;2854
5006;7446;2854
5007;7447;2855
5008;7453;2856
5012;7456;441
5013;7457;2860
5014;7458;2788
5015;7459;6409
5016;7460;144
5017;7460;2861
5018;7467;2862
5019;7470;2863
5020;7478;1690
5021;7479;680
5022;7480;2864
5023;7481;2865
5024;7482;2866
5025;7484;6409
5026;7484;2867
5027;7485;2868
5028;7486;2869
5029;7493;2870
5030;7495;6409
5031;7496;6409
5032;7497;2869
5033;7498;6409
5034;7499;2871
5035;7501;2872
5036;7504;6409
5038;7506;2874
5039;7506;2875
5040;7508;2876
5281;9133;3040
5282;9134;605
5283;9134;3040
5285;9135;3040
5286;9136;3042
5287;9136;3043
5288;9137;3044
5289;9138;3019
5290;9139;3045
5291;9139;3046
5292;9140;3046
5293;9140;3045
5294;9141;3047
5295;9142;2508
5296;9142;2509
5297;9143;3048
5298;9147;3049
5299;9147;3050
5300;9148;2371
5301;9148;2372
12191;13790;4887
12192;12821;6587
5302;9149;2313
5303;9149;1395
5304;9150;3051
5305;9150;3052
5306;9150;3053
5307;9151;3051
5308;9151;3052
5309;9151;3054
5310;9194;3055
5311;9195;3056
5312;9195;3057
5313;9196;785
5314;9197;785
5316;9212;3058
5317;9213;3059
5319;9223;6409
5320;9224;3061
5321;9225;3062
5322;9225;3063
5323;9228;3064
5324;9229;3065
5325;9230;3066
5326;9230;3067
5327;9230;3068
5328;9231;3069
5329;9232;3069
5330;9233;3070
5331;9234;3070
5332;9235;3071
5333;9236;3072
5334;9236;3073
5335;9237;3074
5336;9238;3074
5337;9239;3075
5338;9241;3076
5339;9241;3077
5340;9242;3078
5341;9243;3079
5342;9244;3080
5343;9245;3081
5344;9245;3082
5345;9248;3083
5346;9249;3084
5347;9250;3085
5348;9252;3086
5349;9252;3087
5350;9253;3088
5351;9253;3089
5352;9253;3090
5353;9254;3091
5354;9254;3092
5355;9254;3093
5356;9256;3094
5357;9257;3095
5358;9258;3096
5359;9258;3097
5360;9259;3098
5361;9259;3099
5362;9260;3100
5363;9261;3101
5364;9261;3102
5365;9262;3103
5366;9264;2283
5367;9266;3104
5368;9270;3105
5369;9282;3106
5370;9282;6409
5371;9283;3107
5372;9284;3108
5373;9285;3109
5374;9286;1441
5375;9287;1441
5376;9288;1441
5377;9290;6409
5378;9291;6409
5380;9299;3111
5381;9301;3112
5382;9302;3113
5383;9304;3114
5384;9304;3115
5385;9311;3116
5386;9314;6409
5387;9315;3117
5388;9318;774
5389;9319;3118
5390;9319;3119
5391;9320;3118
5392;9320;3119
5393;9321;3120
5394;9321;3121
5395;9321;3122
5396;9322;3123
5397;9322;3124
5398;9323;3125
5402;9326;3129
5403;9327;3130
5404;9327;3131
5405;9327;3132
5406;9328;3133
5407;9329;3134
5408;9330;3135
5410;9332;2356
5411;9333;3136
5412;9333;3137
5413;9333;3138
5414;9335;2379
5415;9336;3139
5416;9336;3140
5417;9337;3139
5418;9337;3140
5419;9339;3141
5420;9340;2301
5421;9340;6409
5422;9341;3060
5423;9342;3142
5424;9343;3142
5425;9344;3142
5426;9345;3143
5427;9345;3144
5428;9348;3145
5429;9354;3146
5430;9357;6409
5432;9361;2943
5433;9362;3147
5434;9363;1077
5435;9370;2495
5436;9374;2370
5437;9375;3148
5438;9377;2306
5439;9377;3149
5440;9382;3150
5441;9383;3151
5442;9386;258
5443;9387;1716
5444;9388;2103
5445;9389;6409
5446;9391;3152
5447;9394;3153
5448;9397;3154
5449;9401;3035
5452;9407;3157
5453;9408;3157
5454;9409;3157
5455;9410;3158
5456;9410;3159
5457;9411;3160
5458;9415;2574
5459;9415;2575
5460;9421;69
5461;9422;1099
5462;9427;138
5463;9428;3161
5464;9429;3162
5465;9430;2778
5466;9431;3163
5467;9432;3164
5468;9433;3165
5469;9434;1310
5470;9437;3166
5471;9440;3167
5472;9441;3168
5473;9443;932
5474;9444;3169
5475;9446;3170
5476;9447;3171
5477;9448;3172
5479;9450;3174
5480;9451;3175
5481;9452;3176
5482;9453;2308
5483;9453;2309
5486;9455;3177
5487;9456;3178
5488;9457;3179
5491;9459;3182
5492;9459;3183
5493;9460;2447
5494;9460;3184
